open,close,high,low,volume
32.35788440228993,32.31776171023577,32.43424235226149,32.24149844156274,6027
32.31776171023577,34.33412714260381,34.448652974133424,32.20996172109761,6029
34.33412714260381,37.89061083980337,38.074455262624724,34.16753870162317,3375
37.89061083980337,37.496565272058874,38.09559841251912,37.293709479292865,8208
37.496565272058874,38.26195000111424,38.38250012930477,37.37842660557377,7659
38.26195000111424,37.99708344416189,38.46188516555131,37.798532321537024,1945
37.99708344416189,38.90061508832106,39.07758570743683,37.824223262737,2261
38.90061508832106,40.71460675062307,40.80570878148982,38.81357200183816,2076
40.71460675062307,41.226075874654185,41.45945726228083,40.4841207968053,5783
41.226075874654185,41.69138142349493,41.83525247877241,41.083810522955055,3333
41.69138142349493,42.1757391124182,42.35539551236199,41.51378824663883,7332
42.1757391124182,44.94982034146044,45.022548937532314,42.107498966614756,8811
44.94982034146044,44.46625245288797,45.121290981518065,44.29662648528364,9945
44.46625245288797,43.580963960614966,44.62799717212185,43.42243945290612,8136
43.580963960614966,41.49576890158803,43.736237592184345,41.34792456436924,1876
41.49576890158803,40.666378059097426,41.653839021917854,40.51146734305732,5625
40.666378059097426,38.30422678138448,40.76877024300708,38.20778216004601,8150
38.30422678138448,40.302631912010455,40.388764747540804,38.22236484063874,8294
40.302631912010455,41.02326115517456,41.241771629135314,40.0879598710031,8879
41.02326115517456,41.235387128064666,41.37994211601828,40.879449797136694,1508
41.235387128064666,41.66224521817858,41.74320562573278,41.155256215050734,6947
41.66224521817858,43.65212736361897,43.86543501671218,41.45866119405861,4427
43.65212736361897,43.34673574496332,43.90560887869981,43.09502759431774,4896
43.34673574496332,40.93787896757096,43.40072547138154,40.886889548238315,10198
40.93787896757096,38.78508420408957,41.084161769449814,38.64649395633941,4406
38.78508420408957,37.671632813143816,38.879827311415944,37.57960961340047,4919
37.671632813143816,38.14898296105433,38.26689991792586,37.555191326191405,6399
38.14898296105433,39.493996692041335,39.664529312156276,37.98425802653333,6193
39.493996692041335,38.506729780274775,39.584477700778194,38.418510606590104,5693
38.506729780274775,41.05430746012856,41.09590368643743,38.46771475979464,4599
41.05430746012856,40.056402880550934,41.15147175936635,39.96160034808452,5297
40.056402880550934,39.700037358763964,40.186919472244,39.57068192009403,2456
39.700037358763964,39.09198658577694,39.821995887182624,38.971895989542,6642
39.09198658577694,41.65570042617007,41.70802566114447,39.04288172467054,2812
41.65570042617007,41.82551654183109,42.02694116037937,41.45509361333344,6107
41.82551654183109,43.61985733088973,43.87384007830662,41.58198159574355,8274
43.61985733088973,41.3607480021312,43.8160133974161,41.17475102430658,4661
41.3607480021312,41.43353527496991,41.622951554948735,41.171664474218055,3760
41.43353527496991,43.316250292822225,43.545820259695326,41.21394342996466,7879
43.316250292822225,44.12383169113153,44.25153705963587,43.19088226620583,3682
44.12383169113153,43.846499046212664,44.21076239192894,43.76011473316656,7559
43.846499046212664,45.390020591112574,45.448592455481425,43.789918961829834,7132
45.390020591112574,45.71976316015741,45.917408328913936,45.19380088962011,1298
45.71976316015741,45.1385340221241,45.84015479129666,45.019672913436345,6094
45.1385340221241,44.70591517895191,45.23736415903089,44.60803225445299,7773
44.70591517895191,44.61805480152389,44.89838025230616,44.425967979099504,4635
44.61805480152389,46.12712087872187,46.26119782052441,44.48836423720935,3571
46.12712087872187,48.21626660365932,48.29680315762384,46.05007386489116,6287
48.21626660365932,46.675362587220555,48.35124482740059,46.54469802154005,6963
46.675362587220555,47.54710528600591,47.81648572575397,46.41092104817178,4395
47.54710528600591,53.47405660468546,53.57798377130447,47.45469718669449,3057
53.47405660468546,51.840589867428584,53.532399171218565,51.78402948552573,9254
51.840589867428584,50.18783432956916,52.04294876275257,49.99192693847645,3165
50.18783432956916,50.241152355508525,50.30797050539446,50.121087089916806,8474
50.241152355508525,48.214473674980326,50.512894587477824,47.953693257426316,8265
48.214473674980326,50.676178201975624,50.96843006786517,47.936418573069616,7633
50.676178201975624,52.20782864693403,52.36495289026668,50.52366360097922,9207
52.20782864693403,58.15525129328444,58.228941032135566,52.141675012078686,1453
58.15525129328444,63.70918894430482,63.819618821142456,58.0544482954093,10110
63.70918894430482,65.11463974097472,65.50035679005175,63.33179730923715,1101
65.11463974097472,66.32846810737126,66.62119088956933,64.8272738624812,2686
66.32846810737126,66.86728457692276,67.02285358685987,66.1741526722613,1921
66.86728457692276,66.782064206349,67.20040693300088,66.44936640483162,7973
66.782064206349,66.14643210365413,67.13455831342544,65.79729303768238,4892
66.14643210365413,67.40317538634284,67.63080785475806,65.92304388002357,2489
67.40317538634284,70.73214372928499,71.08676822486146,67.06524109209724,5162
70.73214372928499,72.32770646153678,72.52365936972598,70.54051357890022,9930
72.32770646153678,70.20760066660091,72.51487834930526,70.02591525453201,1171
70.20760066660091,64.809769351222,70.50218210704426,64.53783646889852,10427
64.809769351222,65.44567628850483,65.74977131123251,64.50862908647854,5462
65.44567628850483,63.37406492917205,65.61193900387042,63.21306507835793,6121
63.37406492917205,63.35172322540511,63.67030994466283,63.05558264724821,9110
63.35172322540511,63.603916503619324,63.92073412515075,63.03616180441858,7484
63.603916503619324,67.69307598551934,68.02146532326583,63.29536429625362,5795
67.69307598551934,66.15742855010254,67.9286321669036,65.92721606510928,4886
66.15742855010254,62.96844656750873,66.42808035148424,62.71084097631202,5823
62.96844656750873,63.770947092926754,64.0476770765026,62.69519898410636,7436
63.770947092926754,65.1913655039103,65.55547605492664,63.41476994422988,3473
65.1913655039103,64.25188405195485,65.45728281252418,63.98979891309635,4570
64.25188405195485,65.28331186640189,65.53278486709141,64.00635253928897,7199
65.28331186640189,68.28019878816265,68.51595982540285,65.05789861932203,2280
68.28019878816265,70.68663597401248,70.93034500986255,68.04478651843132,8420
70.68663597401248,69.18371427768362,70.90890074657524,68.96617524350707,1915
69.18371427768362,71.36726874683674,71.53113017456894,69.02486635767184,8062
71.36726874683674,75.08211004683474,75.47163633030146,70.99701507470652,4868
75.08211004683474,74.25511394086641,75.36262903401874,73.97768474577678,2149
74.25511394086641,72.82010185665696,74.59243640286027,72.4892982966423,9445
72.82010185665696,75.31773848350447,75.69387490065853,72.4564386245864,3435
75.31773848350447,74.5029640202477,75.45955677910942,74.36267989080345,1166
74.5029640202477,73.0565082388682,74.92194108612314,72.6456655043871,4907
73.0565082388682,70.56993063079825,73.41424586876931,70.22436908762124,3085
70.56993063079825,68.07948572529766,70.7389237675373,67.91645643311243,10021
68.07948572529766,68.32699558238713,68.49615943491007,67.91093465723284,8302
68.32699558238713,70.37892218389602,70.54126205256516,68.16938879977091,4406
70.37892218389602,75.25900992860225,75.43255863655052,70.2166270510821,9702
75.25900992860225,67.20474165419091,75.70640880815888,66.80522369420842,3696
67.20474165419091,64.45746107357031,67.47010100561927,64.2029494179313,2884
64.45746107357031,67.34196340985163,67.48982320166691,64.31593465686525,7495
67.34196340985163,68.04861054163776,68.32283083284157,67.07059074449519,3292
68.04861054163776,70.85248123107276,70.9607357087414,67.94464005729809,2530
70.85248123107276,70.06451827259963,70.99299722393607,69.92556498291235,6697
70.06451827259963,73.61086350186747,73.93557899897912,69.75544657042894,7085
73.61086350186747,70.89499738379135,73.7864016473877,70.72593570219463,4337
70.89499738379135,73.15538997767862,73.47579911731556,70.58448840935714,7148
73.15538997767862,72.78020428018385,73.33096292800992,72.60553177560031,7388
72.78020428018385,66.91779187823886,72.9697825027205,66.74348409543138,8358
66.91779187823886,68.55797437156748,68.75757229873106,66.7229691362939,6888
68.55797437156748,65.49153725267882,68.65570207272077,65.39818068199004,5156
65.49153725267882,63.71653589101368,65.5684598199954,63.64169813751362,10163
63.71653589101368,61.32837587188791,63.9687190250536,61.08564481602189,4797
61.32837587188791,58.72989367264462,61.58211367674304,58.486906734086155,3353
58.72989367264462,61.653600244635754,61.78101691649277,58.60851929125258,4192
61.653600244635754,62.77010961452083,63.06571966267053,61.36324829449828,3706
62.77010961452083,60.62647398794886,62.92958695703129,60.47244288912246,7482
60.62647398794886,61.42134973327079,61.71098372480588,60.34058825391529,1632
61.42134973327079,62.04779796111026,62.31252380397792,61.15929662079127,4310
62.04779796111026,63.853045780834286,64.06511382348192,61.841725487929075,1436
63.853045780834286,64.93486294409733,65.12771145221316,63.66341013583281,7597
64.93486294409733,65.37086265234406,65.45146663717036,64.85479655832424,2091
65.37086265234406,66.61585831276403,66.78632153848535,65.20358524425924,2711
66.61585831276403,64.60396138400681,66.84118575586396,64.38543916119856,6537
64.60396138400681,68.62307049546898,68.7291621750667,64.50408327126121,3413
68.62307049546898,70.51711936371622,70.91902866015454,68.23195624929541,6578
70.51711936371622,68.35624235117974,70.65041530798065,68.22703103408705,4475
68.35624235117974,73.67894496071592,73.99893271257103,68.0593711035407,3321
73.67894496071592,74.74786436338837,75.1200569409043,73.31207486125373,1781
74.74786436338837,74.39888130985199,74.98817782975097,74.15968981972257,2073
74.39888130985199,79.71656857491821,79.84151379404217,74.2822708649468,4326
79.71656857491821,80.28223117902904,80.65636605815972,79.34506982219945,7345
80.28223117902904,87.1989799494934,87.46319157351267,80.03897720183816,4337
87.1989799494934,85.84505102338613,87.53647555632442,85.51279567354881,3905
85.84505102338613,84.57545051621685,85.98845739930772,84.43416504074824,7790
84.57545051621685,84.10089672938263,84.87090813662437,83.80709692494602,1048
84.10089672938263,81.04416853611924,84.1920421683506,80.9563358660255,6504
81.04416853611924,80.48044963863308,81.48059876036523,80.04705509196002,7775
80.48044963863308,75.92829823768625,80.58224555994951,75.83226011777266,8693
75.92829823768625,77.69349977706045,78.0107872702221,75.61821953770497,7984
77.69349977706045,79.16173552394241,79.41147503100828,77.44839226131282,3064
79.16173552394241,79.1286823791934,79.6040949173442,78.68650768827402,6228
79.1286823791934,83.433640212137,83.77900648250956,78.80113610597182,6838
83.433640212137,80.76647441126839,83.6846988548282,80.52344148846784,3027
80.76647441126839,80.7323395701523,81.23657058219655,80.26244207891422,9806
80.7323395701523,76.66839236012369,81.00188397944576,76.412416419872,7426
76.66839236012369,71.80225475850435,76.81329613377015,71.666548017427,1311
71.80225475850435,71.37929419935,72.16714478714015,71.01655360308315,7554
71.37929419935,74.47207450002563,74.8049635606486,71.06022982047409,6546
74.47207450002563,69.38420580335574,74.60858155580935,69.25702479335038,9940
69.38420580335574,68.69692173791836,69.70913178457627,68.37521430545478,8691
68.69692173791836,68.07807424599903,68.80225350592794,67.97369134583977,3698
68.07807424599903,68.34306665799342,68.67468333823258,67.74774337144947,4624
68.34306665799342,63.17656165129186,68.44657069498581,63.08088216990525,2606
63.17656165129186,62.84658605883441,63.24383517105868,62.77966391335834,5486
62.84658605883441,63.045806872751925,63.17088771787698,62.72190046137145,1845
63.045806872751925,62.02877790271581,63.394103708210636,61.68609964824454,2862
62.02877790271581,62.31228910816714,62.561124140771945,61.78107503073394,3946
62.31228910816714,60.817466804857105,62.64765643545043,60.49014467327758,7931
60.817466804857105,61.14150898274713,61.240473759987914,60.719026528278555,1100
61.14150898274713,56.485675512993595,61.26862350926862,56.36824056548345,6632
56.485675512993595,59.44169753295435,59.58589888224179,56.34864526381758,6824
59.44169753295435,58.812719726289146,59.62137495657686,58.63494354567462,7439
58.812719726289146,60.361194490457365,60.49482082287117,58.6825213744731,2942
60.361194490457365,58.9788754865736,60.518564133461865,58.8251097326239,6766
58.9788754865736,54.88785651486959,59.28810013025135,54.60008097264329,7781
54.88785651486959,53.824735309338585,55.19357938657956,53.52493397453256,8754
53.824735309338585,55.75885762864507,56.09308296416713,53.502103336891075,9049
55.75885762864507,53.67884895430016,55.92354114393806,53.52030873452826,7901
53.67884895430016,52.18178173159175,53.775344863347925,52.08797702895721,3898
52.18178173159175,51.59749639734522,52.44618166170302,51.336056983268726,6819
51.59749639734522,50.06518931414663,51.84768788302609,49.82242784372682,1590
50.06518931414663,49.6212456377428,50.23877685706667,49.449197349802866,8402
49.6212456377428,49.3257952552123,49.893457545515695,49.055204127233374,9355
49.3257952552123,52.02667168035535,52.22964672955596,49.13335731145342,8163
52.02667168035535,51.45567162143444,52.25590009249909,51.22895902344165,4124
51.45567162143444,52.27410565421335,52.51067754580847,51.22280363801446,5720
52.27410565421335,51.223826969764914,52.5259755594218,50.97701757375856,1856
51.223826969764914,48.71211964794602,51.424564634653514,48.52122494662519,4271
48.71211964794602,47.230858440075785,48.976205778149165,46.97480276601031,4036
47.230858440075785,46.98441276199069,47.32963563297754,46.886150978147505,3561
46.98441276199069,43.42208710476571,47.051039016776365,43.36051240650518,9395
43.42208710476571,47.247031312546916,47.512229359801225,43.178358506629806,2613
47.247031312546916,47.481599507661016,47.75417949895625,46.97579791861246,4413
47.481599507661016,46.028820409840606,47.62247359250804,45.89225660367021,7955
46.028820409840606,42.56977970585794,46.30384031148567,42.315427399552604,9359
42.56977970585794,41.89465299304135,42.762792472659825,41.704701272730254,2681
41.89465299304135,40.878089029602265,42.102403909707,40.675379140374865,8435
40.878089029602265,43.475583364456774,43.60147226738957,40.75972149123513,1694
43.475583364456774,44.89742150104559,44.98400064641651,43.39174605874181,4305
44.89742150104559,43.83049705176541,44.94424554461752,43.7847857161226,8752
43.83049705176541,46.7181645677054,46.935062005309284,43.627006127252415,3815
46.7181645677054,46.5676863578104,46.90810517345231,46.37835754669634,4367
46.5676863578104,46.461012656152676,46.63222795409657,46.39661890682918,5883
46.461012656152676,47.911288095915985,48.028326467276564,46.34751703812309,7817
47.911288095915985,47.44846187689237,48.04399866789325,47.317033297837725,6935
47.44846187689237,47.25193284932301,47.66804359645107,47.03326062567018,5204
47.25193284932301,46.86115850401488,47.34918726320714,46.76470838590496,7400
46.86115850401488,46.765484101020235,47.07603328739079,46.55104801820731,2682
46.765484101020235,47.271269720744755,47.536209231391545,46.50337934804704,2221
47.271269720744755,46.49934195410345,47.358396062896716,46.41363836287631,9241
46.49934195410345,44.60709383445473,46.70696003844013,44.40792457784725,5928
44.60709383445473,43.99626958445312,44.82266990200581,43.783645493335854,2967
43.99626958445312,45.50243348995776,45.69028863668447,43.81463258079617,2629
45.50243348995776,44.99531873877623,45.56185149839377,44.93656293115571,1012
44.99531873877623,47.042477481977805,47.18453716752185,44.85944109854281,2617
47.042477481977805,48.043283283092656,48.0946119481361,46.9922180616285,1423
48.043283283092656,46.40995756408428,48.31557464101174,46.146923285356316,7718
46.40995756408428,44.969705884579824,46.530094871020175,44.853296828372166,1135
44.969705884579824,42.79162240227671,45.18753866604702,42.58434023424771,9067
42.79162240227671,42.42098013061436,42.8783489275943,42.335004792434624,6366
42.42098013061436,44.40634376017493,44.63939625465612,42.19834718224171,9197
44.40634376017493,47.65388033085771,47.703572507428646,44.360038026839476,1904
47.65388033085771,50.05044514661658,50.1051942902178,47.60175273978941,3428
50.05044514661658,49.32104937351279,50.11347565123591,49.25893742583159,4179
49.32104937351279,49.7970524511286,49.84693117168604,49.27164743668701,4145
49.7970524511286,49.050558628121685,49.98246291891688,48.867927597310334,7443
49.050558628121685,46.93860530976184,49.17223854037335,46.822164528350775,5615
46.93860530976184,46.78187063649152,47.16528381859476,46.5559490394114,3033
46.78187063649152,45.957242060212785,47.01457806954261,45.72863658368023,5145
45.957242060212785,46.166634184689926,46.36930603247945,45.75548944531796,8290
46.166634184689926,48.46437764461084,48.68662181055693,45.954926831628406,5752
48.46437764461084,50.996628701546385,51.157686345409054,48.311317360559656,6770
50.996628701546385,49.74879878247429,51.268089980356976,49.48397985462286,6676
49.74879878247429,49.29865139550369,49.98923612989826,49.06038962309504,6067
49.29865139550369,48.57331058806146,49.59104812412536,48.285215950333324,7883
48.57331058806146,49.01117422159395,49.15375941368707,48.43199924568301,6963
49.01117422159395,46.24134515317349,49.27439962276838,45.99299573445202,9039
46.24134515317349,45.04836044906688,46.366452851648226,44.92648041557791,8954
45.04836044906688,44.342373282084424,45.183313062605144,44.20953561373748,8275
44.342373282084424,43.74413664131866,44.578099245224195,43.511590929886054,2120
43.74413664131866,41.30341301443475,43.888734325082275,41.16688322297059,2235
41.30341301443475,40.432406274025155,41.47671419698665,40.26275966834977,6631
40.432406274025155,38.396127547263426,40.58147554506307,38.254565783529706,9597
38.396127547263426,38.99488042555501,39.107734873715394,38.28500594005361,3829
38.99488042555501,36.4576134354363,39.14938022333614,36.31316642490858,9544
36.4576134354363,37.618076601838716,37.680605266371565,36.39701368961991,8668
37.618076601838716,34.134160912029266,37.703562263668445,34.05659231734932,4947
34.134160912029266,31.935412981586374,34.247449463141415,31.829421899070066,5309
31.935412981586374,31.613849121181637,32.07623496522686,31.474445101376954,5981
31.613849121181637,33.36368822724267,33.52636277328245,31.459706434098287,10258
33.36368822724267,32.7756595826626,33.50117824921199,32.640592796119506,3688
32.7756595826626,32.7122214216831,32.909654677002024,32.57848567841314,8368
32.7122214216831,35.11072928251037,35.273346078587515,32.56071341404937,9140
35.11072928251037,35.754764303534905,35.86751882958793,35.00000575470253,1140
35.754764303534905,35.017032995596445,35.7979541913534,34.974734248666465,6401
35.017032995596445,34.257192584212106,35.19976504767273,34.078425665265186,5011
34.257192584212106,33.916732899925876,34.359469514763354,33.8154724324546,3810
33.916732899925876,35.538854042737206,35.66167475318092,33.79951816853108,6575
35.538854042737206,38.048391239277045,38.155694644372375,35.43862799039271,2184
38.048391239277045,36.30466129356139,38.1189079589338,36.23737630359764,5709
36.30466129356139,38.57710234684822,38.620904948070546,36.26343894910287,9223
38.57710234684822,37.39918118097845,38.70343199047195,37.27670891263821,3314
37.39918118097845,37.11012342851562,37.51707842048251,36.993137415139955,7218
37.11012342851562,37.221853943281644,37.43146436656064,36.901142202281164,8219
37.221853943281644,35.3073848884283,37.388047280968244,35.1497395398507,5498
35.3073848884283,35.3766128258486,35.47467330643825,35.20951630085134,4481
35.3766128258486,35.40942238118705,35.464668663981634,35.3214177329874,1576
35.40942238118705,35.917153865832766,35.978908482747585,35.3485407388806,7788
35.917153865832766,33.82276466763201,36.05364995158841,33.694227896488854,6604
33.82276466763201,32.66777975835496,33.94910678301906,32.54575199272944,3555
32.66777975835496,33.67826404772118,33.87962289360038,32.472462493181865,4989
33.67826404772118,35.31973119642717,35.359595354798714,33.640252556517844,2599
35.31973119642717,35.84025129472393,35.88213605886766,35.27845473888737,4194
35.84025129472393,38.28547999061569,38.37101632577054,35.76017802027285,4013
38.28547999061569,36.77930158965369,38.39562498037062,36.6734897832514,6503
36.77930158965369,38.425607007474156,38.476822296526265,36.730280566727956,5272
38.425607007474156,39.19683616908774,39.320243696879,38.304627621683565,1047
39.19683616908774,39.77241118730428,39.93271736617463,39.038849895625916,1443
39.77241118730428,39.53735211085498,39.88245025543555,39.42796338503277,7944
39.53735211085498,38.878562051159236,39.741083577846695,38.67822525422345,6601
38.878562051159236,38.388599126114954,38.93670558135669,38.33118834354563,3329
38.388599126114954,38.04384068346717,38.55755795961957,37.876399227143196,2254
38.04384068346717,38.9274977851711,39.160070786163764,37.81654710693497,4901
38.9274977851711,39.10714843012012,39.24370555401459,38.79156797818325,4730
39.10714843012012,39.20496368096212,39.28551635285333,39.026796734816244,9165
39.20496368096212,38.12645796465918,39.33458661768103,38.00040087943175,1089
38.12645796465918,38.65652221331533,38.70093761136158,38.082651597463254,2237
38.65652221331533,37.46394290617479,38.7635908997618,37.360177359601956,8481
37.46394290617479,40.15193452372418,40.30078022139556,37.32506175921298,9658
40.15193452372418,40.32174081177548,40.51012212166269,39.964346540968336,3837
40.32174081177548,37.78806646553015,40.52080902800858,37.6015069858364,4466
37.78806646553015,40.87787687800337,40.98060387476844,37.69310422976757,10232
40.87787687800337,38.50136262073924,40.997240656403356,38.38893828594136,10092
38.50136262073924,39.63784319362774,39.729465283581455,38.41236748313435,2503
39.63784319362774,41.32280200215963,41.4686822070732,39.49791133017094,9235
41.32280200215963,42.633158002652486,42.76996033858328,41.19020436909783,3088
42.633158002652486,43.09395660092395,43.25676639830126,42.47208911124747,9019
43.09395660092395,42.295423128322334,43.32600681608739,42.06767281687505,9715
42.295423128322334,41.74498855630938,42.486949570937384,41.55595464758269,5348
41.74498855630938,39.962856763158484,41.96186861467801,39.75523551310879,4467
39.962856763158484,39.216639874683715,40.168410138650025,39.014924748323956,8287
39.216639874683715,38.481963680525816,39.38865483946925,38.313171207521094,9226
38.481963680525816,40.21090947634751,40.264051669083635,38.43110643911032,7593
40.21090947634751,41.244157030833435,41.402202634438986,40.05682322711307,1827
41.244157030833435,39.86957452286263,41.33990860613943,39.77701414965655,9758
39.86957452286263,40.290115954322,40.382356497406214,39.778296771001735,1849
40.290115954322,40.8272270071981,41.01805555608224,40.10179788999249,8026
40.8272270071981,41.763411348996854,41.95268726065421,40.64219397558932,1415
41.763411348996854,43.376687917901236,43.48428322237855,41.659817755852735,6265
43.376687917901236,44.7683789407733,45.03425854184621,43.1190735759852,9801
44.7683789407733,44.924494462178544,45.07252544422531,44.620862375955326,9852
44.924494462178544,42.327485159598474,45.08815550523715,42.173285085580964,2659
42.327485159598474,40.3284356813931,42.50857910176272,40.15589447391707,2650
40.3284356813931,40.814507168544644,40.91368264020528,40.23044131842011,3033
40.814507168544644,39.59515164514992,40.90883214908689,39.503644674526136,8801
39.59515164514992,39.24903661501844,39.80257595035911,39.04342547800445,7901
39.24903661501844,37.69797509504125,39.394790160121886,37.557981505715254,4694
37.69797509504125,39.24909268633451,39.45806161188293,37.497264586548276,10207
39.24909268633451,36.63845490638006,39.32604387909543,36.56662209158114,5293
36.63845490638006,38.77445657799868,38.90708962028497,36.51312833399788,2421
38.77445657799868,39.719467885669985,39.763195119539304,38.731769708783254,8041
39.719467885669985,38.94113549366666,39.88101625183797,38.782752787386805,2649
38.94113549366666,37.42045849781004,39.070536675555736,37.296110517324585,7383
37.42045849781004,38.36710279046977,38.41477906422009,37.37395855662482,9263
38.36710279046977,38.37915327537476,38.58836063814411,38.15796111570946,9517
38.37915327537476,38.9019149417705,38.987363476646756,38.29485299293158,5374
38.9019149417705,39.86531163004858,39.92821727111709,38.84052949667692,4744
39.86531163004858,40.49617069051316,40.559342796054416,39.80312363471997,6857
40.49617069051316,40.02412943420051,40.72129959466614,39.80162473201371,5225
40.02412943420051,38.78582859427139,40.14255044371368,38.671071395504846,2018
38.78582859427139,41.52401868089736,41.65541305393317,38.663098670899046,10331
41.52401868089736,38.611684259758185,41.590845170189596,38.54954472252869,5234
38.611684259758185,39.50452713473188,39.677356238297364,38.44276127138756,2076
39.50452713473188,39.15804729855605,39.58295642773305,39.08030588035205,1228
39.15804729855605,39.55610027097237,39.772323368407484,38.94400005379725,2332
39.55610027097237,40.933337373071474,41.076236772593106,39.41800884381554,4256
40.933337373071474,40.365022236127025,40.99261474083465,40.30656787053128,6043
